FarmID,FarmerID,Name,Location,SizeHectares,SoilType
1269,635,Kagiso's Farm 1,Free State,49;14,Clay Loam
1270,635,Kagiso's Farm 2,Free State,45;51,Silty Clay
1271,636,Thabo's Farm 1,Northern Cape,44;94,Black Cotton Soil
1272,636,Thabo's Farm 2,Northern Cape,43;99,Red Loam
1273,637,Kagiso's Farm 1,Mpumalanga,46;15,Clay Loam
1274,637,Kagiso's Farm 2,Mpumalanga,31;29,Black Cotton Soil
1275,638,Tshepo's Farm 1,North West,20;92,Red Loam
1276,638,Tshepo's Farm 2,North West,24;04,Black Cotton Soil
1277,639,Sipho's Farm 1,Gauteng,43;7,Black Cotton Soil
1278,639,Sipho's Farm 2,Gauteng,17;24,Black Cotton Soil
1279,640,Sibusiso's Farm 1,Gauteng,24;9,Loamy
1280,640,Sibusiso's Farm 2,Gauteng,39;35,Clay Loam
1281,641,Sipho's Farm 1,Northern Cape,10;31,Black Cotton Soil
1282,641,Sipho's Farm 2,Northern Cape,32;03,Black Cotton Soil
1283,642,Nomsa's Farm 1,Mpumalanga,31;67,Silty Clay
1284,642,Nomsa's Farm 2,Mpumalanga,49;3,Clay Loam
1285,643,Buhle's Farm 1,Northern Cape,13;16,Silty Clay
1286,643,Buhle's Farm 2,Northern Cape,21;69,Black Cotton Soil
1287,644,Thabo's Farm 1,Limpopo,17;63,Black Cotton Soil
1288,644,Thabo's Farm 2,Limpopo,47;7,Silty Clay
1289,645,Sibusiso's Farm 1,Western Cape,34;79,Alluvial Soil
1290,645,Sibusiso's Farm 2,Western Cape,47;97,Alluvial Soil
1291,646,Lerato's Farm 1,Eastern Cape,17;13,Clay Loam
1292,646,Lerato's Farm 2,Eastern Cape,46;6,Black Cotton Soil
1293,647,Thabo's Farm 1,Mpumalanga,38;38,Loamy
1294,647,Thabo's Farm 2,Mpumalanga,44;52,Clay Loam
1295,648,Buhle's Farm 1,Free State,15;46,Silty Clay
1296,648,Buhle's Farm 2,Free State,46;75,Alluvial Soil
1297,649,Thabo's Farm 1,Northern Cape,29;9,Black Cotton Soil
1298,649,Thabo's Farm 2,Northern Cape,25;38,Clay Loam
1299,650,Sibusiso's Farm 1,Gauteng,48;83,Clay Loam
1300,650,Sibusiso's Farm 2,Gauteng,19;39,Silty Clay
1301,651,Kagiso's Farm 1,Western Cape,21;92,Clay Loam
1302,651,Kagiso's Farm 2,Western Cape,33;5,Red Loam
1303,652,Nomsa's Farm 1,Gauteng,25;64,Alluvial Soil
1304,652,Nomsa's Farm 2,Gauteng,22;94,Clay Loam
1305,653,Dineo's Farm 1,KZN,34;19,Red Loam
1306,653,Dineo's Farm 2,KZN,46;42,Silty Clay
1307,654,Thabo's Farm 1,Limpopo,14;53,Alluvial Soil
1308,654,Thabo's Farm 2,Limpopo,14;2,Red Loam
1309,655,Tshepo's Farm 1,Western Cape,35;07,Loamy
1310,655,Tshepo's Farm 2,Western Cape,46;85,Black Cotton Soil
1311,656,Ayanda's Farm 1,Free State,32;48,Red Loam
1312,656,Ayanda's Farm 2,Free State,17;5,Red Loam
1313,657,Thabo's Farm 1,North West,31;61,Silty Clay
1314,657,Thabo's Farm 2,North West,10;23,Black Cotton Soil
1315,658,Lerato's Farm 1,Free State,15;31,Black Cotton Soil
1316,658,Lerato's Farm 2,Free State,30;18,Silty Clay
1317,659,Tshepo's Farm 1,Eastern Cape,39;89,Silty Clay
1318,659,Tshepo's Farm 2,Eastern Cape,32;17,Alluvial Soil
1319,660,Nomsa's Farm 1,Northern Cape,38;31,Loamy
1320,660,Nomsa's Farm 2,Northern Cape,15;49,Alluvial Soil
1321,661,Sipho's Farm 1,Free State,37;62,Black Cotton Soil
1322,661,Sipho's Farm 2,Free State,35;98,Silty Clay
1323,662,Sipho's Farm 1,KZN,28;42,Black Cotton Soil
1324,662,Sipho's Farm 2,KZN,42;11,Black Cotton Soil
1325,663,Nomsa's Farm 1,Gauteng,29;98,Red Loam
1326,663,Nomsa's Farm 2,Gauteng,38;2,Alluvial Soil
1327,664,Nomsa's Farm 1,Eastern Cape,21;92,Red Loam
1328,664,Nomsa's Farm 2,Eastern Cape,46;67,Black Cotton Soil
1329,665,Tshepo's Farm 1,North West,10;82,Alluvial Soil
1330,665,Tshepo's Farm 2,North West,20;95,Loamy
1331,666,Buhle's Farm 1,North West,43;69,Red Loam
1332,666,Buhle's Farm 2,North West,17;69,Alluvial Soil
1333,667,Lerato's Farm 1,Western Cape,18;04,Black Cotton Soil
1334,667,Lerato's Farm 2,Western Cape,35;74,Black Cotton Soil
1335,668,Dineo's Farm 1,KZN,23;09,Loamy
1336,668,Dineo's Farm 2,KZN,10;19,Black Cotton Soil
1337,669,Sipho's Farm 1,Northern Cape,45;42,Loamy
1338,669,Sipho's Farm 2,Northern Cape,43;48,Loamy
1339,670,Lerato's Farm 1,Western Cape,13;15,Red Loam
1340,670,Lerato's Farm 2,Western Cape,19;89,Loamy
1341,671,Kagiso's Farm 1,KZN,32;94,Silty Clay
1342,671,Kagiso's Farm 2,KZN,13;47,Silty Clay
1343,672,Sibusiso's Farm 1,KZN,46;22,Black Cotton Soil
1344,672,Sibusiso's Farm 2,KZN,14;1,Loamy
1345,673,Kagiso's Farm 1,Free State,32;14,Alluvial Soil
1346,673,Kagiso's Farm 2,Free State,47;99,Red Loam
1347,674,Lerato's Farm 1,Gauteng,43;09,Loamy
1348,674,Lerato's Farm 2,Gauteng,10;77,Alluvial Soil
1349,675,Kagiso's Farm 1,Limpopo,23;82,Black Cotton Soil
1350,675,Kagiso's Farm 2,Limpopo,19;19,Alluvial Soil
1351,676,Sipho's Farm 1,Mpumalanga,45;39,Loamy
1352,676,Sipho's Farm 2,Mpumalanga,21;55,Silty Clay
1353,677,Sibusiso's Farm 1,Western Cape,36;69,Clay Loam
1354,677,Sibusiso's Farm 2,Western Cape,12;51,Clay Loam
1355,678,Buhle's Farm 1,Limpopo,44;8,Alluvial Soil
1356,678,Buhle's Farm 2,Limpopo,29;63,Clay Loam
1357,679,Sipho's Farm 1,Northern Cape,35;3,Clay Loam
1358,679,Sipho's Farm 2,Northern Cape,27;65,Silty Clay
1359,680,Buhle's Farm 1,North West,36;02,Red Loam
1360,680,Buhle's Farm 2,North West,13;54,Black Cotton Soil
1361,681,Ayanda's Farm 1,Eastern Cape,26;31,Black Cotton Soil
1362,681,Ayanda's Farm 2,Eastern Cape,13;57,Silty Clay
1363,682,Ayanda's Farm 1,Limpopo,17;41,Clay Loam
1364,682,Ayanda's Farm 2,Limpopo,37;95,Red Loam
1365,683,Lerato's Farm 1,North West,11;63,Alluvial Soil
1366,683,Lerato's Farm 2,North West,37;16,Silty Clay
1367,684,Thabo's Farm 1,Mpumalanga,31;07,Clay Loam
1368,684,Thabo's Farm 2,Mpumalanga,15;1,Silty Clay
1369,685,Ayanda's Farm 1,Mpumalanga,14;04,Red Loam
1370,685,Ayanda's Farm 2,Mpumalanga,41;75,Red Loam
1371,686,Lerato's Farm 1,Eastern Cape,29;74,Alluvial Soil
1372,686,Lerato's Farm 2,Eastern Cape,16;8,Black Cotton Soil
1373,687,Nomsa's Farm 1,Limpopo,29;75,Red Loam
1374,687,Nomsa's Farm 2,Limpopo,17;81,Black Cotton Soil
1375,688,Nomsa's Farm 1,KZN,37;24,Black Cotton Soil
1376,688,Nomsa's Farm 2,KZN,22;12,Black Cotton Soil
1377,689,Lerato's Farm 1,Northern Cape,32;68,Black Cotton Soil
1378,689,Lerato's Farm 2,Northern Cape,31;71,Clay Loam
1379,690,Kagiso's Farm 1,Gauteng,12;82,Alluvial Soil
1380,690,Kagiso's Farm 2,Gauteng,17;17,Silty Clay
1381,691,Thabo's Farm 1,Limpopo,29;22,Clay Loam
1382,691,Thabo's Farm 2,Limpopo,17;9,Alluvial Soil
1383,692,Buhle's Farm 1,Free State,18;54,Loamy
1384,692,Buhle's Farm 2,Free State,39;49,Silty Clay
1385,693,Lerato's Farm 1,Gauteng,15;36,Loamy
1386,693,Lerato's Farm 2,Gauteng,24;07,Alluvial Soil
1387,694,Sipho's Farm 1,Eastern Cape,47;51,Silty Clay
1388,694,Sipho's Farm 2,Eastern Cape,16;05,Black Cotton Soil
1389,695,Kagiso's Farm 1,KZN,27;34,Silty Clay
1390,695,Kagiso's Farm 2,KZN,43;96,Silty Clay
1391,696,Kagiso's Farm 1,Gauteng,49;27,Loamy
1392,696,Kagiso's Farm 2,Gauteng,13;28,Silty Clay
1393,697,Sibusiso's Farm 1,Free State,33;22,Loamy
1394,697,Sibusiso's Farm 2,Free State,44;26,Alluvial Soil
1395,698,Lerato's Farm 1,KZN,40;16,Alluvial Soil
1396,698,Lerato's Farm 2,KZN,23;73,Loamy
1397,699,Nomsa's Farm 1,Eastern Cape,31;71,Clay Loam
1398,699,Nomsa's Farm 2,Eastern Cape,19;83,Clay Loam
1399,700,Dineo's Farm 1,North West,36;67,Clay Loam
1400,700,Dineo's Farm 2,North West,27;9,Silty Clay
1401,701,Lerato's Farm 1,Limpopo,47;94,Alluvial Soil
1402,701,Lerato's Farm 2,Limpopo,27;26,Black Cotton Soil
1403,702,Thabo's Farm 1,KZN,18;59,Silty Clay
1404,702,Thabo's Farm 2,KZN,37;04,Clay Loam
1405,703,Sibusiso's Farm 1,Eastern Cape,27;35,Alluvial Soil
1406,703,Sibusiso's Farm 2,Eastern Cape,43;91,Black Cotton Soil
1407,704,Sipho's Farm 1,North West,13;88,Red Loam
1408,704,Sipho's Farm 2,North West,30;34,Silty Clay
1409,705,Lerato's Farm 1,Western Cape,18;7,Red Loam
1410,705,Lerato's Farm 2,Western Cape,26;23,Loamy
1411,706,Ayanda's Farm 1,KZN,18;44,Red Loam
1412,706,Ayanda's Farm 2,KZN,33;27,Clay Loam
1413,707,Nomsa's Farm 1,North West,37;36,Clay Loam
1414,707,Nomsa's Farm 2,North West,25;42,Black Cotton Soil
1415,708,Kagiso's Farm 1,Limpopo,14;67,Alluvial Soil
1416,708,Kagiso's Farm 2,Limpopo,45;06,Clay Loam
1417,709,Kagiso's Farm 1,Mpumalanga,49;22,Silty Clay
1418,709,Kagiso's Farm 2,Mpumalanga,32;04,Loamy
1419,710,Thabo's Farm 1,Limpopo,38;06,Silty Clay
1420,710,Thabo's Farm 2,Limpopo,20;37,Clay Loam
1421,711,Sipho's Farm 1,Mpumalanga,25;56,Black Cotton Soil
1422,711,Sipho's Farm 2,Mpumalanga,30;31,Red Loam
1423,712,Thabo's Farm 1,Mpumalanga,49;94,Red Loam
1424,712,Thabo's Farm 2,Mpumalanga,12;32,Alluvial Soil
1425,713,Thabo's Farm 1,Limpopo,41;79,Alluvial Soil
1426,713,Thabo's Farm 2,Limpopo,49;07,Alluvial Soil
1427,714,Lerato's Farm 1,North West,41;1,Clay Loam
1428,714,Lerato's Farm 2,North West,18;62,Loamy
1429,715,Ayanda's Farm 1,Western Cape,21;1,Loamy
1430,715,Ayanda's Farm 2,Western Cape,48;79,Loamy
1431,716,Sipho's Farm 1,Northern Cape,49;58,Loamy
1432,716,Sipho's Farm 2,Northern Cape,13;52,Silty Clay
1433,717,Sibusiso's Farm 1,Free State,14;91,Black Cotton Soil
1434,717,Sibusiso's Farm 2,Free State,36;48,Red Loam
1435,718,Lerato's Farm 1,North West,15;16,Silty Clay
1436,718,Lerato's Farm 2,North West,35;85,Red Loam
1437,719,Sipho's Farm 1,Limpopo,28;56,Clay Loam
1438,719,Sipho's Farm 2,Limpopo,40;38,Black Cotton Soil
1439,720,Sibusiso's Farm 1,Eastern Cape,21;51,Red Loam
1440,720,Sibusiso's Farm 2,Eastern Cape,21;57,Alluvial Soil
1441,721,Tshepo's Farm 1,North West,15;54,Black Cotton Soil
1442,721,Tshepo's Farm 2,North West,43;59,Clay Loam
1443,722,Nomsa's Farm 1,Free State,49;22,Alluvial Soil
1444,722,Nomsa's Farm 2,Free State,28;9,Red Loam
1445,723,Thabo's Farm 1,Gauteng,18;28,Silty Clay
1446,723,Thabo's Farm 2,Gauteng,43;79,Black Cotton Soil
1447,724,Sipho's Farm 1,Western Cape,28;34,Clay Loam
1448,724,Sipho's Farm 2,Western Cape,18;65,Silty Clay
1449,725,Nomsa's Farm 1,KZN,32;55,Loamy
1450,725,Nomsa's Farm 2,KZN,35;28,Silty Clay
1451,726,Lerato's Farm 1,Free State,11;56,Silty Clay
1452,726,Lerato's Farm 2,Free State,39;36,Silty Clay
1453,727,Ayanda's Farm 1,KZN,20;08,Clay Loam
1454,727,Ayanda's Farm 2,KZN,29;18,Black Cotton Soil
1455,728,Lerato's Farm 1,Northern Cape,31;58,Black Cotton Soil
1456,728,Lerato's Farm 2,Northern Cape,44;6,Silty Clay
1457,729,Sibusiso's Farm 1,Mpumalanga,44;19,Alluvial Soil
1458,729,Sibusiso's Farm 2,Mpumalanga,45;19,Silty Clay
1459,730,Sibusiso's Farm 1,Northern Cape,18;08,Alluvial Soil
1460,730,Sibusiso's Farm 2,Northern Cape,29;85,Clay Loam
1461,731,Dineo's Farm 1,Limpopo,15,Alluvial Soil
1462,731,Dineo's Farm 2,Limpopo,28;69,Red Loam
1463,732,Sibusiso's Farm 1,KZN,31;67,Loamy
1464,732,Sibusiso's Farm 2,KZN,23;22,Clay Loam
1465,733,Buhle's Farm 1,Gauteng,49;35,Silty Clay
1466,733,Buhle's Farm 2,Gauteng,49;81,Clay Loam
1467,734,Nomsa's Farm 1,Mpumalanga,17;81,Alluvial Soil
1468,734,Nomsa's Farm 2,Mpumalanga,47;76,Red Loam
1469,735,Tshepo's Farm 1,Limpopo,41;53,Silty Clay
1470,735,Tshepo's Farm 2,Limpopo,48;67,Red Loam
1471,736,Sibusiso's Farm 1,North West,28;15,Alluvial Soil
1472,736,Sibusiso's Farm 2,North West,15;68,Black Cotton Soil
1473,737,Sibusiso's Farm 1,Free State,31;32,Silty Clay
1474,737,Sibusiso's Farm 2,Free State,38;11,Silty Clay
1475,738,Kagiso's Farm 1,North West,24;45,Red Loam
1476,738,Kagiso's Farm 2,North West,15;82,Red Loam
1477,739,Ayanda's Farm 1,Limpopo,31;38,Silty Clay
1478,739,Ayanda's Farm 2,Limpopo,21;04,Loamy
1479,740,Sibusiso's Farm 1,Free State,46;65,Loamy
1480,740,Sibusiso's Farm 2,Free State,44;67,Loamy
1481,741,Kagiso's Farm 1,KZN,44;29,Clay Loam
1482,741,Kagiso's Farm 2,KZN,33;75,Loamy
1483,742,Lerato's Farm 1,Free State,36;45,Black Cotton Soil
1484,742,Lerato's Farm 2,Free State,20;2,Alluvial Soil
1485,743,Dineo's Farm 1,Mpumalanga,11;7,Loamy
1486,743,Dineo's Farm 2,Mpumalanga,37;15,Red Loam
1487,744,Ayanda's Farm 1,Limpopo,46;11,Red Loam
1488,744,Ayanda's Farm 2,Limpopo,39;44,Clay Loam
1489,745,Sipho's Farm 1,Western Cape,43;54,Alluvial Soil
1490,745,Sipho's Farm 2,Western Cape,17;92,Loamy
1491,746,Sibusiso's Farm 1,Free State,25;44,Alluvial Soil
1492,746,Sibusiso's Farm 2,Free State,44;48,Clay Loam
1493,747,Nomsa's Farm 1,Western Cape,20;66,Clay Loam
1494,747,Nomsa's Farm 2,Western Cape,38;89,Red Loam
1495,748,Tshepo's Farm 1,Limpopo,34;49,Alluvial Soil
1496,748,Tshepo's Farm 2,Limpopo,43;54,Red Loam
1497,749,Dineo's Farm 1,North West,32;57,Red Loam
1498,749,Dineo's Farm 2,North West,47;43,Clay Loam
1499,750,Nomsa's Farm 1,Mpumalanga,22;06,Loamy
1500,750,Nomsa's Farm 2,Mpumalanga,45;58,Alluvial Soil
1501,751,Sibusiso's Farm 1,Western Cape,15;57,Red Loam
1502,751,Sibusiso's Farm 2,Western Cape,27;18,Clay Loam
1503,752,Sibusiso's Farm 1,Mpumalanga,12;82,Silty Clay
1504,752,Sibusiso's Farm 2,Mpumalanga,41;67,Red Loam
1505,753,Buhle's Farm 1,Gauteng,38;25,Loamy
1506,753,Buhle's Farm 2,Gauteng,18;8,Alluvial Soil
1507,754,Nomsa's Farm 1,Limpopo,42;21,Red Loam
1508,754,Nomsa's Farm 2,Limpopo,41;09,Alluvial Soil
1509,755,Sipho's Farm 1,Limpopo,25;77,Silty Clay
1510,755,Sipho's Farm 2,Limpopo,44;43,Silty Clay
1511,756,Dineo's Farm 1,North West,45;44,Black Cotton Soil
1512,756,Dineo's Farm 2,North West,24;17,Loamy
1513,757,Tshepo's Farm 1,KZN,21;46,Alluvial Soil
1514,757,Tshepo's Farm 2,KZN,18;25,Loamy
1515,758,Tshepo's Farm 1,Free State,40;72,Black Cotton Soil
1516,758,Tshepo's Farm 2,Free State,47;15,Red Loam
1517,759,Thabo's Farm 1,Eastern Cape,11;09,Clay Loam
1518,759,Thabo's Farm 2,Eastern Cape,10;32,Black Cotton Soil
1519,760,Tshepo's Farm 1,Eastern Cape,27;16,Black Cotton Soil
1520,760,Tshepo's Farm 2,Eastern Cape,16;57,Alluvial Soil
1521,761,Buhle's Farm 1,Eastern Cape,30;36,Alluvial Soil
1522,761,Buhle's Farm 2,Eastern Cape,11;87,Black Cotton Soil
1523,762,Ayanda's Farm 1,Limpopo,36;62,Alluvial Soil
1524,762,Ayanda's Farm 2,Limpopo,49;2,Alluvial Soil
1525,763,Kagiso's Farm 1,Western Cape,11;05,Alluvial Soil
1526,763,Kagiso's Farm 2,Western Cape,42;12,Alluvial Soil
1527,764,Buhle's Farm 1,KZN,16;15,Black Cotton Soil
1528,764,Buhle's Farm 2,KZN,11;55,Black Cotton Soil
1529,765,Thabo's Farm 1,Limpopo,25;28,Clay Loam
1530,765,Thabo's Farm 2,Limpopo,47;98,Clay Loam
1531,766,Thabo's Farm 1,North West,16;74,Red Loam
1532,766,Thabo's Farm 2,North West,12;52,Clay Loam
1533,767,Ayanda's Farm 1,Northern Cape,14;69,Silty Clay
1534,767,Ayanda's Farm 2,Northern Cape,48;89,Black Cotton Soil
1535,768,Sipho's Farm 1,Northern Cape,38;46,Loamy
1536,768,Sipho's Farm 2,Northern Cape,32;78,Red Loam
1537,769,Buhle's Farm 1,Mpumalanga,17;79,Alluvial Soil
1538,769,Buhle's Farm 2,Mpumalanga,44;06,Alluvial Soil
1539,770,Kagiso's Farm 1,Mpumalanga,28;21,Red Loam
1540,770,Kagiso's Farm 2,Mpumalanga,29;66,Silty Clay
1541,771,Sipho's Farm 1,Eastern Cape,46;55,Silty Clay
1542,771,Sipho's Farm 2,Eastern Cape,12;93,Red Loam
1543,772,Ayanda's Farm 1,Eastern Cape,39;42,Alluvial Soil
1544,772,Ayanda's Farm 2,Eastern Cape,36;81,Silty Clay
1545,773,Sipho's Farm 1,KZN,19;38,Silty Clay
1546,773,Sipho's Farm 2,KZN,20;71,Loamy
1547,774,Ayanda's Farm 1,Gauteng,37;05,Alluvial Soil
1548,774,Ayanda's Farm 2,Gauteng,38;93,Red Loam
1549,775,Sipho's Farm 1,North West,43;12,Alluvial Soil
1550,775,Sipho's Farm 2,North West,27;97,Clay Loam
1551,776,Sibusiso's Farm 1,KZN,44;66,Silty Clay
1552,776,Sibusiso's Farm 2,KZN,15;33,Alluvial Soil
1553,777,Buhle's Farm 1,Mpumalanga,24;7,Loamy
1554,777,Buhle's Farm 2,Mpumalanga,39;9,Clay Loam
1555,778,Thabo's Farm 1,KZN,37;1,Loamy
1556,778,Thabo's Farm 2,KZN,17;28,Black Cotton Soil
1557,779,Lerato's Farm 1,North West,41;23,Black Cotton Soil
1558,779,Lerato's Farm 2,North West,20;53,Red Loam
1559,780,Kagiso's Farm 1,Western Cape,34;77,Clay Loam
1560,780,Kagiso's Farm 2,Western Cape,27;3,Loamy
1561,781,Nomsa's Farm 1,Free State,39;04,Silty Clay
1562,781,Nomsa's Farm 2,Free State,21;9,Silty Clay
1563,782,Buhle's Farm 1,KZN,44;39,Silty Clay
1564,782,Buhle's Farm 2,KZN,13;7,Clay Loam
1565,783,Thabo's Farm 1,Mpumalanga,19;83,Loamy
1566,783,Thabo's Farm 2,Mpumalanga,16;67,Black Cotton Soil
1567,784,Dineo's Farm 1,KZN,23;54,Clay Loam
1568,784,Dineo's Farm 2,KZN,33;25,Silty Clay
1569,785,Lerato's Farm 1,North West,19;13,Clay Loam
1570,785,Lerato's Farm 2,North West,28;54,Red Loam
1571,786,Tshepo's Farm 1,Western Cape,19;55,Silty Clay
1572,786,Tshepo's Farm 2,Western Cape,42;83,Clay Loam
1573,787,Dineo's Farm 1,Western Cape,17;55,Red Loam
1574,787,Dineo's Farm 2,Western Cape,25;03,Clay Loam
1575,788,Ayanda's Farm 1,North West,38;97,Alluvial Soil
1576,788,Ayanda's Farm 2,North West,17;9,Black Cotton Soil
1577,789,Lerato's Farm 1,KZN,27;85,Clay Loam
1578,789,Lerato's Farm 2,KZN,31;74,Silty Clay
1579,790,Sipho's Farm 1,North West,16;02,Red Loam
1580,790,Sipho's Farm 2,North West,11;55,Alluvial Soil
1581,791,Nomsa's Farm 1,Northern Cape,47;68,Black Cotton Soil
1582,791,Nomsa's Farm 2,Northern Cape,47;55,Black Cotton Soil
1583,792,Sipho's Farm 1,Gauteng,45;09,Black Cotton Soil
1584,792,Sipho's Farm 2,Gauteng,20;22,Black Cotton Soil
1585,793,Ayanda's Farm 1,KZN,46;83,Red Loam
1586,793,Ayanda's Farm 2,KZN,33;15,Silty Clay
1587,794,Dineo's Farm 1,Western Cape,40;75,Red Loam
1588,794,Dineo's Farm 2,Western Cape,45;68,Clay Loam
1589,795,Kagiso's Farm 1,Free State,36;13,Loamy
1590,795,Kagiso's Farm 2,Free State,16;09,Clay Loam
1591,796,Sipho's Farm 1,Eastern Cape,11;49,Alluvial Soil
1592,796,Sipho's Farm 2,Eastern Cape,29;33,Clay Loam
1593,797,Dineo's Farm 1,North West,43;49,Black Cotton Soil
1594,797,Dineo's Farm 2,North West,15;21,Loamy
1595,798,Lerato's Farm 1,Gauteng,37;15,Clay Loam
1596,798,Lerato's Farm 2,Gauteng,22;6,Silty Clay
1597,799,Kagiso's Farm 1,Limpopo,15;44,Black Cotton Soil
1598,799,Kagiso's Farm 2,Limpopo,40;36,Red Loam
1599,800,Ayanda's Farm 1,KZN,31;86,Clay Loam
1600,800,Ayanda's Farm 2,KZN,22;53,Black Cotton Soil
1601,801,Dineo's Farm 1,Western Cape,26;73,Red Loam
1602,801,Dineo's Farm 2,Western Cape,20;14,Alluvial Soil
1603,802,Sibusiso's Farm 1,North West,23;5,Red Loam
1604,802,Sibusiso's Farm 2,North West,43;09,Red Loam
1605,803,Sipho's Farm 1,Northern Cape,27;05,Clay Loam
1606,803,Sipho's Farm 2,Northern Cape,39;56,Loamy
1607,804,Nomsa's Farm 1,Eastern Cape,35;6,Alluvial Soil
1608,804,Nomsa's Farm 2,Eastern Cape,46;69,Loamy
1609,805,Ayanda's Farm 1,Eastern Cape,12;27,Black Cotton Soil
1610,805,Ayanda's Farm 2,Eastern Cape,42;22,Clay Loam
1611,806,Kagiso's Farm 1,Gauteng,29;01,Clay Loam
1612,806,Kagiso's Farm 2,Gauteng,45;19,Red Loam
1613,807,Sibusiso's Farm 1,Eastern Cape,29;3,Loamy
1614,807,Sibusiso's Farm 2,Eastern Cape,22;35,Clay Loam
1615,808,Tshepo's Farm 1,Gauteng,48;9,Clay Loam
1616,808,Tshepo's Farm 2,Gauteng,37;76,Silty Clay
1617,809,Thabo's Farm 1,Mpumalanga,41;74,Black Cotton Soil
1618,809,Thabo's Farm 2,Mpumalanga,40;7,Clay Loam
1619,810,Dineo's Farm 1,Gauteng,36;59,Black Cotton Soil
1620,810,Dineo's Farm 2,Gauteng,49;69,Loamy
1621,811,Buhle's Farm 1,Northern Cape,39;74,Silty Clay
1622,811,Buhle's Farm 2,Northern Cape,33;75,Silty Clay
1623,812,Lerato's Farm 1,KZN,27;99,Clay Loam
1624,812,Lerato's Farm 2,KZN,41;83,Clay Loam
1625,813,Sibusiso's Farm 1,Gauteng,33;67,Red Loam
1626,813,Sibusiso's Farm 2,Gauteng,35;67,Alluvial Soil
1627,814,Thabo's Farm 1,Eastern Cape,24;9,Loamy
1628,814,Thabo's Farm 2,Eastern Cape,14;33,Clay Loam
1629,815,Dineo's Farm 1,Eastern Cape,47;49,Black Cotton Soil
1630,815,Dineo's Farm 2,Eastern Cape,27;77,Clay Loam
1631,816,Buhle's Farm 1,KZN,27;77,Black Cotton Soil
1632,816,Buhle's Farm 2,KZN,39;69,Clay Loam
1633,817,Tshepo's Farm 1,Western Cape,34;36,Clay Loam
1634,817,Tshepo's Farm 2,Western Cape,20;01,Loamy
1635,818,Sibusiso's Farm 1,Free State,13;41,Red Loam
1636,818,Sibusiso's Farm 2,Free State,24;36,Black Cotton Soil
1637,819,Ayanda's Farm 1,Northern Cape,34;68,Red Loam
1638,819,Ayanda's Farm 2,Northern Cape,32;52,Loamy
1639,820,Nomsa's Farm 1,Mpumalanga,35;66,Black Cotton Soil
1640,820,Nomsa's Farm 2,Mpumalanga,21;29,Clay Loam
1641,821,Ayanda's Farm 1,Northern Cape,23;88,Loamy
1642,821,Ayanda's Farm 2,Northern Cape,36;72,Clay Loam
1643,822,Kagiso's Farm 1,Limpopo,32;07,Red Loam
1644,822,Kagiso's Farm 2,Limpopo,14;12,Red Loam
1645,823,Sibusiso's Farm 1,Western Cape,28;43,Black Cotton Soil
1646,823,Sibusiso's Farm 2,Western Cape,21;31,Loamy
1647,824,Nomsa's Farm 1,Western Cape,14;49,Red Loam
1648,824,Nomsa's Farm 2,Western Cape,35;61,Clay Loam
1649,825,Thabo's Farm 1,Gauteng,36;92,Silty Clay
1650,825,Thabo's Farm 2,Gauteng,40;68,Clay Loam
1651,826,Sibusiso's Farm 1,Limpopo,10;84,Red Loam
1652,826,Sibusiso's Farm 2,Limpopo,17;92,Alluvial Soil
1653,827,Kagiso's Farm 1,Northern Cape,25;04,Loamy
1654,827,Kagiso's Farm 2,Northern Cape,22;81,Black Cotton Soil
1655,828,Lerato's Farm 1,Eastern Cape,27;75,Loamy
1656,828,Lerato's Farm 2,Eastern Cape,31;66,Silty Clay
1657,829,Dineo's Farm 1,Eastern Cape,19;57,Clay Loam
1658,829,Dineo's Farm 2,Eastern Cape,43;91,Silty Clay
1659,830,Sipho's Farm 1,Mpumalanga,45;99,Black Cotton Soil
1660,830,Sipho's Farm 2,Mpumalanga,37;25,Alluvial Soil
1661,831,Tshepo's Farm 1,KZN,16;43,Silty Clay
1662,831,Tshepo's Farm 2,KZN,34;42,Black Cotton Soil
1663,832,Dineo's Farm 1,Western Cape,26;59,Clay Loam
1664,832,Dineo's Farm 2,Western Cape,25;52,Red Loam
1665,833,Sipho's Farm 1,Mpumalanga,13;24,Silty Clay
1666,833,Sipho's Farm 2,Mpumalanga,25;48,Clay Loam
1667,834,Buhle's Farm 1,Northern Cape,39;48,Loamy
1668,834,Buhle's Farm 2,Northern Cape,17;6,Black Cotton Soil
1669,835,Tshepo's Farm 1,Western Cape,43;1,Red Loam
1670,835,Tshepo's Farm 2,Western Cape,44;45,Silty Clay
1671,836,Nomsa's Farm 1,Mpumalanga,27;45,Silty Clay
1672,836,Nomsa's Farm 2,Mpumalanga,23;73,Silty Clay
1673,837,Thabo's Farm 1,North West,11;72,Alluvial Soil
1674,837,Thabo's Farm 2,North West,46;16,Alluvial Soil
1675,838,Buhle's Farm 1,Western Cape,47;98,Clay Loam
1676,838,Buhle's Farm 2,Western Cape,21;04,Clay Loam
1677,839,Kagiso's Farm 1,Limpopo,37;18,Alluvial Soil
1678,839,Kagiso's Farm 2,Limpopo,11,Black Cotton Soil
1679,840,Tshepo's Farm 1,North West,14;56,Red Loam
1680,840,Tshepo's Farm 2,North West,29;19,Loamy
1681,841,Tshepo's Farm 1,Western Cape,40;13,Black Cotton Soil
