HarvestID,CropID,HarvestDate,QuantityKg,QualityGrade
7947,7947,2023/08/03 00:00:00,309;08,C
7948,7948,2023/12/24 00:00:00,313;38,C
7949,7949,2023/10/29 00:00:00,229;48,A
7950,7950,2025/02/28 00:00:00,496;86,A
7951,7951,2024/12/31 00:00:00,621;55,C
7952,7952,2023/07/26 00:00:00,288;39,C
7953,7953,2024/11/04 00:00:00,463;56,B
7954,7954,2024/02/19 00:00:00,200;34,C
7955,7955,2024/03/08 00:00:00,556;23,C
7956,7956,2025/01/27 00:00:00,406;49,C
7957,7957,2024/04/20 00:00:00,259;68,B
7958,7958,2024/02/27 00:00:00,400;55,C
7959,7959,2024/06/08 00:00:00,621;36,C
7960,7960,2023/09/09 00:00:00,408;48,C
7961,7961,2024/10/12 00:00:00,575;60,C
7962,7962,2024/06/22 00:00:00,245;31,A
7963,7963,2023/12/22 00:00:00,507;84,C
7964,7964,2025/01/18 00:00:00,312;69,C
7965,7965,2024/07/23 00:00:00,620;63,C
7966,7966,2023/11/08 00:00:00,236;85,A
7967,7967,2024/09/04 00:00:00,501;08,C
7968,7968,2025/02/24 00:00:00,449;76,C
7969,7969,2025/01/25 00:00:00,505;04,B
7970,7970,2025/03/26 00:00:00,478;31,C
7971,7971,2023/08/21 00:00:00,511;42,B
7972,7972,2023/08/18 00:00:00,252;87,C
7973,7973,2023/05/18 00:00:00,583;46,C
7974,7974,2025/01/09 00:00:00,634;00,C
7975,7975,2024/08/27 00:00:00,432;38,B
7976,7976,2024/04/22 00:00:00,692;32,A
7977,7977,2023/07/27 00:00:00,508;81,B
7978,7978,2024/06/02 00:00:00,404;69,A
7979,7979,2024/12/20 00:00:00,653;43,C
7980,7980,2024/12/12 00:00:00,254;61,C
7981,7981,2023/06/20 00:00:00,386;79,A
7982,7982,2024/09/05 00:00:00,259;78,C
7983,7983,2024/01/25 00:00:00,647;54,A
7984,7984,2023/06/04 00:00:00,339;73,A
7985,7985,2024/08/01 00:00:00,664;83,B
7986,7986,2024/09/22 00:00:00,287;14,A
7987,7987,2023/09/24 00:00:00,407;47,C
7988,7988,2025/02/18 00:00:00,367;49,A
7989,7989,2025/01/29 00:00:00,563;79,A
7990,7990,2023/07/11 00:00:00,405;47,C
7991,7991,2023/07/26 00:00:00,686;19,B
7992,7992,2024/05/27 00:00:00,320;40,B
7993,7993,2024/01/18 00:00:00,608;66,C
7994,7994,2024/12/02 00:00:00,525;66,C
7995,7995,2024/03/15 00:00:00,432;31,B
7996,7996,2024/12/17 00:00:00,695;20,B
7997,7997,2024/07/23 00:00:00,431;03,C
7998,7998,2025/01/06 00:00:00,352;55,A
7999,7999,2024/10/02 00:00:00,418;88,A
8000,8000,2023/08/29 00:00:00,209;70,B
8001,8001,2024/03/13 00:00:00,481;70,B
8002,8002,2023/09/12 00:00:00,629;65,C
8003,8003,2023/07/26 00:00:00,334;07,C
8004,8004,2023/12/21 00:00:00,536;23,C
8005,8005,2025/03/02 00:00:00,350;46,A
8006,8006,2024/05/14 00:00:00,341;10,C
8007,8007,2023/10/16 00:00:00,494;00,B
8008,8008,2023/08/09 00:00:00,557;19,C
8009,8009,2024/01/16 00:00:00,227;15,C
8010,8010,2024/11/11 00:00:00,246;59,C
8011,8011,2023/11/21 00:00:00,446;34,A
8012,8012,2023/08/27 00:00:00,590;37,B
8013,8013,2024/02/24 00:00:00,456;73,B
8014,8014,2023/10/09 00:00:00,604;68,B
8015,8015,2025/02/26 00:00:00,416;60,A
8016,8016,2024/11/04 00:00:00,578;07,B
8017,8017,2024/02/16 00:00:00,278;37,C
8018,8018,2025/03/22 00:00:00,304;70,B
8019,8019,2023/09/17 00:00:00,488;56,A
8020,8020,2024/05/14 00:00:00,265;36,A
8021,8021,2023/12/09 00:00:00,356;93,C
8022,8022,2025/03/05 00:00:00,532;67,A
8023,8023,2024/07/05 00:00:00,303;77,A
8024,8024,2023/11/24 00:00:00,211;56,A
8025,8025,2025/04/05 00:00:00,277;74,B
8026,8026,2023/08/28 00:00:00,336;72,C
8027,8027,2023/08/20 00:00:00,251;03,A
8028,8028,2024/05/17 00:00:00,265;11,A
8029,8029,2024/01/21 00:00:00,620;94,B
8030,8030,2025/04/16 00:00:00,423;73,C
8031,8031,2024/11/03 00:00:00,651;92,A
8032,8032,2024/02/13 00:00:00,423;08,A
8033,8033,2024/09/20 00:00:00,429;67,C
8034,8034,2025/03/22 00:00:00,487;00,C
8035,8035,2023/10/30 00:00:00,263;50,B
8036,8036,2025/01/13 00:00:00,380;02,C
8037,8037,2024/09/22 00:00:00,494;99,C
8038,8038,2024/12/30 00:00:00,497;46,C
8039,8039,2024/09/19 00:00:00,523;93,B
8040,8040,2024/01/14 00:00:00,316;19,A
8041,8041,2024/09/13 00:00:00,470;01,C
8042,8042,2024/03/23 00:00:00,394;80,A
8043,8043,2025/03/20 00:00:00,566;90,A
8044,8044,2023/12/21 00:00:00,415;14,A
8045,8045,2024/12/25 00:00:00,528;91,C
8046,8046,2023/10/08 00:00:00,453;93,A
8047,8047,2024/04/22 00:00:00,616;22,B
8048,8048,2025/01/10 00:00:00,300;14,A
8049,8049,2024/05/17 00:00:00,362;92,B
8050,8050,2023/06/11 00:00:00,594;89,B
8051,8051,2023/09/13 00:00:00,542;84,A
8052,8052,2024/12/01 00:00:00,699;32,C
8053,8053,2024/10/20 00:00:00,203;94,B
8054,8054,2023/10/02 00:00:00,263;54,A
8055,8055,2025/01/28 00:00:00,457;86,B
8056,8056,2024/04/04 00:00:00,501;18,A
8057,8057,2023/12/04 00:00:00,293;50,A
8058,8058,2024/11/14 00:00:00,282;49,A
8059,8059,2024/07/07 00:00:00,568;89,B
8060,8060,2024/08/04 00:00:00,479;94,B
8061,8061,2024/11/13 00:00:00,359;80,B
8062,8062,2025/04/03 00:00:00,271;07,A
8063,8063,2023/07/17 00:00:00,628;40,A
8064,8064,2025/03/30 00:00:00,670;98,A
8065,8065,2023/06/28 00:00:00,594;40,B
8066,8066,2023/07/04 00:00:00,397;43,A
8067,8067,2023/06/13 00:00:00,570;92,C
8068,8068,2023/12/01 00:00:00,484;06,A
8069,8069,2024/08/22 00:00:00,542;54,B
8070,8070,2024/07/22 00:00:00,228;69,A
8071,8071,2024/08/06 00:00:00,656;00,A
8072,8072,2025/02/15 00:00:00,465;20,A
8073,8073,2025/04/22 00:00:00,378;42,A
8074,8074,2024/12/25 00:00:00,685;37,B
8075,8075,2024/09/28 00:00:00,330;38,C
8076,8076,2023/12/22 00:00:00,424;36,C
8077,8077,2023/10/07 00:00:00,605;88,B
8078,8078,2023/06/16 00:00:00,269;03,A
8079,8079,2024/09/24 00:00:00,240;50,C
8080,8080,2023/09/16 00:00:00,667;02,C
8081,8081,2023/05/17 00:00:00,478;53,C
8082,8082,2023/11/11 00:00:00,362;10,A
8083,8083,2023/10/16 00:00:00,207;32,A
8084,8084,2023/07/26 00:00:00,484;22,B
8085,8085,2023/05/10 00:00:00,512;78,C
8086,8086,2023/06/26 00:00:00,467;53,A
8087,8087,2024/07/25 00:00:00,361;75,A
8088,8088,2024/12/11 00:00:00,454;14,A
8089,8089,2024/12/15 00:00:00,698;75,C
8090,8090,2024/09/18 00:00:00,605;49,B
8091,8091,2024/02/16 00:00:00,315;78,A
8092,8092,2025/02/13 00:00:00,651;75,C
8093,8093,2024/02/07 00:00:00,679;86,B
8094,8094,2023/10/17 00:00:00,432;22,B
8095,8095,2024/10/31 00:00:00,518;32,B
8096,8096,2024/11/15 00:00:00,317;94,C
8097,8097,2024/08/18 00:00:00,532;37,A
8098,8098,2024/09/11 00:00:00,538;85,C
8099,8099,2023/06/03 00:00:00,696;54,B
8100,8100,2023/09/30 00:00:00,316;83,A
8101,8101,2024/02/24 00:00:00,514;57,B
8102,8102,2023/06/30 00:00:00,206;61,B
8103,8103,2024/02/07 00:00:00,422;55,A
8104,8104,2024/05/03 00:00:00,510;72,B
8105,8105,2024/10/27 00:00:00,630;61,A
8106,8106,2024/07/05 00:00:00,280;14,A
8107,8107,2024/07/23 00:00:00,209;92,A
8108,8108,2025/02/03 00:00:00,487;01,A
8109,8109,2025/03/20 00:00:00,229;67,B
8110,8110,2024/07/16 00:00:00,273;79,B
8111,8111,2025/03/11 00:00:00,630;86,A
8112,8112,2024/10/25 00:00:00,587;82,A
8113,8113,2024/12/12 00:00:00,506;11,C
8114,8114,2023/08/29 00:00:00,437;14,A
8115,8115,2025/02/22 00:00:00,523;71,B
8116,8116,2025/02/23 00:00:00,204;61,B
8117,8117,2024/03/09 00:00:00,530;08,C
8118,8118,2024/08/16 00:00:00,215;03,C
8119,8119,2023/08/11 00:00:00,344;98,B
8120,8120,2024/08/19 00:00:00,381;78,B
8121,8121,2025/01/12 00:00:00,614;24,C
8122,8122,2023/04/29 00:00:00,455;55,B
8123,8123,2023/07/12 00:00:00,325;02,A
8124,8124,2023/08/12 00:00:00,617;20,B
8125,8125,2024/09/19 00:00:00,538;89,B
8126,8126,2024/08/10 00:00:00,644;91,B
8127,8127,2023/09/02 00:00:00,337;77,C
8128,8128,2023/11/29 00:00:00,284;47,B
8129,8129,2023/11/29 00:00:00,591;41,C
8130,8130,2024/10/08 00:00:00,600;21,C
8131,8131,2024/11/08 00:00:00,617;72,B
8132,8132,2024/11/21 00:00:00,619;62,A
8133,8133,2024/12/14 00:00:00,263;26,B
8134,8134,2024/10/07 00:00:00,463;50,A
8135,8135,2025/04/05 00:00:00,322;39,C
8136,8136,2024/02/09 00:00:00,681;96,B
8137,8137,2023/10/13 00:00:00,276;00,B
8138,8138,2024/11/20 00:00:00,568;13,C
8139,8139,2024/02/07 00:00:00,542;50,A
8140,8140,2024/09/12 00:00:00,682;59,B
8141,8141,2024/06/26 00:00:00,623;20,A
8142,8142,2024/04/08 00:00:00,396;96,A
8143,8143,2023/12/12 00:00:00,534;66,B
8144,8144,2024/08/14 00:00:00,349;43,C
8145,8145,2024/04/02 00:00:00,505;68,B
8146,8146,2024/02/09 00:00:00,645;14,B
8147,8147,2024/05/13 00:00:00,545;21,B
8148,8148,2024/09/19 00:00:00,607;28,A
8149,8149,2024/06/26 00:00:00,269;28,A
8150,8150,2025/04/13 00:00:00,387;18,B
8151,8151,2024/05/12 00:00:00,460;86,B
8152,8152,2024/04/18 00:00:00,272;56,C
8153,8153,2024/12/11 00:00:00,429;95,A
8154,8154,2024/05/20 00:00:00,362;77,C
8155,8155,2023/08/31 00:00:00,666;34,A
8156,8156,2023/09/01 00:00:00,574;01,B
8157,8157,2023/09/20 00:00:00,616;41,A
8158,8158,2024/01/27 00:00:00,658;95,C
8159,8159,2024/08/07 00:00:00,277;92,B
8160,8160,2024/10/12 00:00:00,516;39,B
8161,8161,2023/10/18 00:00:00,343;51,B
8162,8162,2024/09/08 00:00:00,514;09,B
8163,8163,2024/08/21 00:00:00,205;33,B
8164,8164,2023/12/27 00:00:00,639;04,B
8165,8165,2024/06/04 00:00:00,541;50,B
8166,8166,2023/10/14 00:00:00,572;69,B
8167,8167,2024/06/08 00:00:00,650;19,A
8168,8168,2024/03/06 00:00:00,220;90,A
8169,8169,2024/10/20 00:00:00,669;62,B
8170,8170,2024/03/25 00:00:00,581;84,B
8171,8171,2024/08/21 00:00:00,303;08,B
8172,8172,2024/01/29 00:00:00,229;27,A
8173,8173,2024/04/24 00:00:00,624;50,B
8174,8174,2024/02/06 00:00:00,529;57,B
8175,8175,2023/11/07 00:00:00,540;68,A
8176,8176,2025/04/21 00:00:00,261;44,B
8177,8177,2024/12/01 00:00:00,488;11,C
8178,8178,2025/04/06 00:00:00,388;56,C
8179,8179,2023/08/15 00:00:00,683;35,B
8180,8180,2023/12/19 00:00:00,583;09,C
8181,8181,2024/03/13 00:00:00,421;61,C
8182,8182,2024/05/02 00:00:00,247;48,B
8183,8183,2025/03/17 00:00:00,469;81,A
8184,8184,2024/08/13 00:00:00,503;85,B
8185,8185,2024/09/25 00:00:00,297;55,B
8186,8186,2023/07/23 00:00:00,605;91,B
8187,8187,2023/12/12 00:00:00,625;98,A
8188,8188,2024/08/28 00:00:00,394;33,C
8189,8189,2024/12/13 00:00:00,438;61,A
8190,8190,2024/05/06 00:00:00,599;37,B
8191,8191,2025/01/30 00:00:00,606;40,B
8192,8192,2024/09/05 00:00:00,635;69,B
8193,8193,2024/04/21 00:00:00,367;32,A
8194,8194,2024/10/11 00:00:00,649;89,A
8195,8195,2024/06/21 00:00:00,661;96,A
8196,8196,2024/07/06 00:00:00,342;41,B
8197,8197,2024/04/08 00:00:00,625;45,C
8198,8198,2023/10/20 00:00:00,652;39,B
8199,8199,2024/01/23 00:00:00,412;97,B
8200,8200,2023/10/25 00:00:00,593;37,B
8201,8201,2024/12/29 00:00:00,587;25,A
8202,8202,2024/12/01 00:00:00,329;20,A
8203,8203,2024/05/21 00:00:00,325;84,B
8204,8204,2023/08/12 00:00:00,535;48,A
8205,8205,2024/09/26 00:00:00,395;44,B
8206,8206,2025/04/23 00:00:00,454;36,B
8207,8207,2023/11/06 00:00:00,549;32,A
8208,8208,2023/09/28 00:00:00,287;58,A
8209,8209,2024/02/09 00:00:00,650;70,B
8210,8210,2023/06/12 00:00:00,270;25,A
8211,8211,2024/04/26 00:00:00,386;12,B
8212,8212,2024/06/24 00:00:00,503;93,A
8213,8213,2024/06/02 00:00:00,390;79,B
8214,8214,2023/07/12 00:00:00,543;93,A
8215,8215,2023/12/28 00:00:00,390;00,C
8216,8216,2023/06/30 00:00:00,370;10,C
8217,8217,2024/11/18 00:00:00,457;54,A
8218,8218,2023/10/21 00:00:00,626;98,C
8219,8219,2024/12/26 00:00:00,283;09,C
8220,8220,2023/05/19 00:00:00,383;90,C
8221,8221,2025/03/05 00:00:00,475;75,B
8222,8222,2025/02/16 00:00:00,564;98,A
8223,8223,2023/05/06 00:00:00,473;56,B
8224,8224,2024/07/02 00:00:00,571;62,C
8225,8225,2024/04/13 00:00:00,500;29,C
8226,8226,2025/03/26 00:00:00,465;98,C
8227,8227,2024/12/26 00:00:00,421;44,B
8228,8228,2023/08/20 00:00:00,302;37,A
8229,8229,2025/02/13 00:00:00,459;75,A
8230,8230,2024/05/10 00:00:00,516;70,C
8231,8231,2023/07/28 00:00:00,648;14,B
8232,8232,2024/11/02 00:00:00,655;72,B
8233,8233,2025/03/10 00:00:00,335;39,B
8234,8234,2023/09/27 00:00:00,274;90,B
8235,8235,2024/08/04 00:00:00,341;87,B
8236,8236,2023/11/09 00:00:00,626;23,A
8237,8237,2023/12/31 00:00:00,253;83,B
8238,8238,2023/09/05 00:00:00,582;82,C
8239,8239,2024/07/13 00:00:00,578;45,A
8240,8240,2024/04/28 00:00:00,496;07,C
8241,8241,2024/03/06 00:00:00,513;36,C
8242,8242,2025/02/16 00:00:00,437;83,B
8243,8243,2025/03/02 00:00:00,411;67,B
8244,8244,2023/05/26 00:00:00,425;47,A
8245,8245,2025/04/25 00:00:00,208;51,B
8246,8246,2025/03/23 00:00:00,282;97,A
8247,8247,2024/02/28 00:00:00,311;51,B
8248,8248,2023/06/06 00:00:00,627;12,C
8249,8249,2025/01/31 00:00:00,548;45,A
8250,8250,2025/01/19 00:00:00,221;07,C
8251,8251,2025/04/09 00:00:00,435;07,A
8252,8252,2024/01/04 00:00:00,414;72,A
8253,8253,2024/12/02 00:00:00,216;83,B
8254,8254,2024/03/21 00:00:00,621;40,A
8255,8255,2023/08/20 00:00:00,551;97,B
8256,8256,2024/01/28 00:00:00,465;37,A
8257,8257,2024/04/03 00:00:00,463;51,C
8258,8258,2024/02/07 00:00:00,327;51,C
8259,8259,2023/05/12 00:00:00,259;54,B
8260,8260,2023/07/07 00:00:00,206;13,C
8261,8261,2025/02/08 00:00:00,281;98,A
8262,8262,2024/09/10 00:00:00,429;92,C
8263,8263,2025/01/21 00:00:00,361;89,C
8264,8264,2024/12/09 00:00:00,610;99,B
8265,8265,2025/02/06 00:00:00,467;87,C
8266,8266,2024/01/16 00:00:00,233;49,B
8267,8267,2024/08/11 00:00:00,326;40,B
8268,8268,2024/12/03 00:00:00,345;75,B
8269,8269,2023/05/05 00:00:00,472;61,B
8270,8270,2025/03/20 00:00:00,430;11,C
8271,8271,2024/07/31 00:00:00,473;48,B
8272,8272,2024/04/18 00:00:00,370;78,B
8273,8273,2023/09/03 00:00:00,217;79,C
8274,8274,2024/10/19 00:00:00,460;01,B
8275,8275,2024/02/09 00:00:00,315;53,C
8276,8276,2023/06/20 00:00:00,618;84,A
8277,8277,2023/12/28 00:00:00,341;06,A
8278,8278,2024/11/08 00:00:00,584;13,B
8279,8279,2024/10/17 00:00:00,603;26,C
8280,8280,2023/05/30 00:00:00,593;54,A
8281,8281,2023/12/05 00:00:00,532;49,A
8282,8282,2024/09/21 00:00:00,458;58,C
8283,8283,2023/07/04 00:00:00,386;93,A
8284,8284,2025/03/05 00:00:00,685;88,C
8285,8285,2024/06/22 00:00:00,490;13,C
8286,8286,2025/01/15 00:00:00,388;19,C
8287,8287,2023/05/17 00:00:00,678;68,A
8288,8288,2025/02/12 00:00:00,367;05,C
8289,8289,2024/10/28 00:00:00,581;37,C
8290,8290,2023/05/30 00:00:00,540;93,B
8291,8291,2025/02/07 00:00:00,342;70,B
8292,8292,2024/06/10 00:00:00,395;27,B
8293,8293,2023/07/15 00:00:00,685;60,C
8294,8294,2023/10/26 00:00:00,290;20,A
8295,8295,2024/02/28 00:00:00,645;82,C
8296,8296,2024/09/09 00:00:00,476;92,C
8297,8297,2023/10/24 00:00:00,488;86,A
8298,8298,2025/01/04 00:00:00,335;69,A
8299,8299,2023/10/13 00:00:00,640;43,B
8300,8300,2023/11/10 00:00:00,301;15,C
8301,8301,2024/07/08 00:00:00,684;80,B
8302,8302,2025/01/22 00:00:00,585;49,B
8303,8303,2023/12/30 00:00:00,478;14,A
8304,8304,2025/02/07 00:00:00,360;99,A
8305,8305,2025/01/21 00:00:00,613;50,A
8306,8306,2024/01/31 00:00:00,501;56,C
8307,8307,2025/02/21 00:00:00,215;08,B
8308,8308,2024/06/29 00:00:00,671;42,A
8309,8309,2023/07/21 00:00:00,615;33,C
8310,8310,2024/02/25 00:00:00,661;92,B
8311,8311,2024/05/22 00:00:00,643;91,C
8312,8312,2023/11/14 00:00:00,687;73,B
8313,8313,2025/03/29 00:00:00,370;41,B
8314,8314,2024/12/22 00:00:00,288;28,C
8315,8315,2024/01/27 00:00:00,602;25,A
8316,8316,2024/03/30 00:00:00,642;53,A
8317,8317,2024/07/30 00:00:00,540;70,C
8318,8318,2024/07/27 00:00:00,406;40,B
8319,8319,2023/07/27 00:00:00,549;87,A
8320,8320,2024/08/18 00:00:00,223;41,C
8321,8321,2024/03/18 00:00:00,432;83,C
8322,8322,2023/05/11 00:00:00,332;35,C
8323,8323,2024/06/22 00:00:00,361;27,B
8324,8324,2025/03/06 00:00:00,601;53,A
8325,8325,2025/04/05 00:00:00,344;57,A
8326,8326,2023/07/23 00:00:00,447;55,C
8327,8327,2023/10/14 00:00:00,461;33,B
8328,8328,2023/06/24 00:00:00,239;77,A
8329,8329,2023/09/19 00:00:00,538;73,A
8330,8330,2023/07/19 00:00:00,697;79,A
8331,8331,2025/03/22 00:00:00,653;41,B
8332,8332,2024/04/28 00:00:00,400;86,C
8333,8333,2024/12/26 00:00:00,258;63,A
8334,8334,2025/04/24 00:00:00,320;72,A
8335,8335,2023/10/09 00:00:00,695;92,A
8336,8336,2024/04/09 00:00:00,447;26,C
8337,8337,2024/03/12 00:00:00,633;62,A
8338,8338,2025/03/19 00:00:00,260;28,C
8339,8339,2024/05/19 00:00:00,507;68,A
8340,8340,2024/10/09 00:00:00,366;04,C
8341,8341,2025/02/07 00:00:00,570;04,A
8342,8342,2023/08/17 00:00:00,418;12,C
8343,8343,2024/05/05 00:00:00,456;62,C
8344,8344,2024/09/08 00:00:00,596;78,A
8345,8345,2023/07/27 00:00:00,517;48,A
8346,8346,2023/09/25 00:00:00,677;51,B
8347,8347,2024/09/12 00:00:00,229;28,A
8348,8348,2024/02/18 00:00:00,690;50,C
8349,8349,2024/02/18 00:00:00,486;22,B
8350,8350,2023/11/20 00:00:00,586;03,A
8351,8351,2024/11/06 00:00:00,394;79,B
8352,8352,2024/05/05 00:00:00,290;61,C
8353,8353,2024/03/29 00:00:00,491;31,C
8354,8354,2024/07/16 00:00:00,249;78,B
8355,8355,2025/03/03 00:00:00,447;76,A
8356,8356,2024/02/06 00:00:00,437;09,B
8357,8357,2024/12/13 00:00:00,592;14,A
8358,8358,2024/10/16 00:00:00,336;52,C
8359,8359,2023/07/10 00:00:00,280;18,C
8360,8360,2024/04/18 00:00:00,352;71,A
8361,8361,2024/03/26 00:00:00,446;67,A
8362,8362,2024/11/04 00:00:00,540;34,C
8363,8363,2023/12/22 00:00:00,377;67,C
8364,8364,2025/03/22 00:00:00,558;98,C
8365,8365,2024/11/13 00:00:00,227;50,A
8366,8366,2024/09/09 00:00:00,370;61,A
8367,8367,2024/05/27 00:00:00,357;04,A
8368,8368,2023/04/30 00:00:00,360;12,A
8369,8369,2023/06/23 00:00:00,611;14,B
8370,8370,2024/02/23 00:00:00,272;39,C
8371,8371,2023/09/30 00:00:00,609;36,A
8372,8372,2024/07/09 00:00:00,484;90,B
8373,8373,2023/10/15 00:00:00,624;54,B
8374,8374,2024/01/18 00:00:00,599;54,C
8375,8375,2023/05/20 00:00:00,580;33,A
8376,8376,2025/03/22 00:00:00,554;35,C
8377,8377,2024/07/26 00:00:00,270;32,B
8378,8378,2023/09/27 00:00:00,471;15,A
8379,8379,2025/02/21 00:00:00,603;37,B
8380,8380,2024/02/05 00:00:00,511;72,C
8381,8381,2024/12/04 00:00:00,200;30,A
8382,8382,2023/09/07 00:00:00,415;82,A
8383,8383,2024/11/11 00:00:00,612;33,A
8384,8384,2024/02/13 00:00:00,338;62,B
8385,8385,2024/03/26 00:00:00,682;77,A
8386,8386,2025/03/20 00:00:00,240;52,C
8387,8387,2023/11/13 00:00:00,464;78,B
8388,8388,2023/05/25 00:00:00,390;14,A
8389,8389,2025/03/04 00:00:00,503;16,A
8390,8390,2024/10/30 00:00:00,609;75,C
8391,8391,2024/10/10 00:00:00,256;02,C
8392,8392,2023/06/10 00:00:00,236;44,C
8393,8393,2025/03/19 00:00:00,471;40,B
8394,8394,2023/11/29 00:00:00,214;34,C
8395,8395,2023/06/27 00:00:00,577;07,A
8396,8396,2025/01/01 00:00:00,422;96,A
8397,8397,2024/11/17 00:00:00,617;01,B
8398,8398,2024/10/04 00:00:00,597;03,B
8399,8399,2024/08/12 00:00:00,637;63,A
8400,8400,2023/11/05 00:00:00,522;21,B
8401,8401,2024/02/04 00:00:00,243;23,A
8402,8402,2024/01/31 00:00:00,603;63,C
8403,8403,2024/12/12 00:00:00,698;33,A
8404,8404,2024/01/20 00:00:00,384;26,B
8405,8405,2023/07/03 00:00:00,296;38,B
8406,8406,2024/06/20 00:00:00,503;56,B
8407,8407,2024/07/13 00:00:00,546;56,B
8408,8408,2025/04/26 00:00:00,479;72,A
8409,8409,2023/10/27 00:00:00,296;57,B
8410,8410,2024/05/23 00:00:00,550;61,B
8411,8411,2023/07/28 00:00:00,338;10,B
8412,8412,2023/11/21 00:00:00,566;86,C
8413,8413,2023/06/18 00:00:00,487;22,C
8414,8414,2024/06/21 00:00:00,634;45,A
8415,8415,2024/01/04 00:00:00,558;34,C
8416,8416,2025/03/08 00:00:00,355;59,A
8417,8417,2025/05/02 00:00:00,483;59,A
8418,8418,2025/04/27 00:00:00,652;59,C
8419,8419,2023/09/10 00:00:00,268;97,A
8420,8420,2025/01/28 00:00:00,690;33,B
8421,8421,2023/06/11 00:00:00,237;30,B
8422,8422,2024/02/11 00:00:00,474;13,B
8423,8423,2024/06/08 00:00:00,449;83,C
8424,8424,2024/07/10 00:00:00,508;26,A
8425,8425,2023/05/29 00:00:00,656;93,C
8426,8426,2025/04/04 00:00:00,379;78,B
8427,8427,2025/04/11 00:00:00,512;27,A
8428,8428,2024/12/31 00:00:00,333;99,B
8429,8429,2025/01/30 00:00:00,488;76,C
8430,8430,2024/08/10 00:00:00,282;92,A
8431,8431,2023/06/12 00:00:00,268;44,A
8432,8432,2024/02/20 00:00:00,656;61,B
8433,8433,2024/01/17 00:00:00,222;33,A
8434,8434,2024/04/03 00:00:00,213;98,B
8435,8435,2024/08/11 00:00:00,563;31,C
8436,8436,2025/02/11 00:00:00,658;75,C
8437,8437,2024/05/06 00:00:00,436;83,A
8438,8438,2024/09/30 00:00:00,353;47,C
8439,8439,2023/06/21 00:00:00,693;97,B
8440,8440,2023/08/21 00:00:00,379;54,C
8441,8441,2024/11/23 00:00:00,277;43,C
8442,8442,2025/03/15 00:00:00,271;21,C
8443,8443,2024/11/08 00:00:00,434;01,C
8444,8444,2024/10/22 00:00:00,528;01,A
8445,8445,2024/12/15 00:00:00,203;66,B
8446,8446,2024/06/19 00:00:00,311;64,A
8447,8447,2023/07/20 00:00:00,283;36,C
8448,8448,2024/09/01 00:00:00,400;06,C
8449,8449,2023/05/28 00:00:00,442;79,A
8450,8450,2023/08/07 00:00:00,376;81,A
8451,8451,2024/04/17 00:00:00,611;42,A
8452,8452,2023/09/05 00:00:00,437;80,A
8453,8453,2023/07/11 00:00:00,610;58,B
8454,8454,2023/10/01 00:00:00,673;63,B
8455,8455,2024/10/26 00:00:00,677;97,B
8456,8456,2023/09/17 00:00:00,481;16,A
8457,8457,2025/03/15 00:00:00,494;71,B
8458,8458,2024/02/23 00:00:00,235;20,B
8459,8459,2023/11/21 00:00:00,284;92,C
8460,8460,2024/07/24 00:00:00,648;59,A
8461,8461,2024/06/25 00:00:00,535;27,C
8462,8462,2024/11/16 00:00:00,405;24,B
8463,8463,2025/03/14 00:00:00,467;67,C
8464,8464,2024/10/24 00:00:00,546;92,C
8465,8465,2025/03/16 00:00:00,582;04,B
8466,8466,2024/09/25 00:00:00,395;93,C
8467,8467,2023/06/17 00:00:00,690;91,A
8468,8468,2023/07/24 00:00:00,650;41,C
8469,8469,2025/01/11 00:00:00,295;55,C
8470,8470,2024/05/09 00:00:00,278;44,C
8471,8471,2023/05/08 00:00:00,671;49,A
8472,8472,2023/08/29 00:00:00,374;18,B
8473,8473,2024/06/10 00:00:00,596;31,C
8474,8474,2024/07/19 00:00:00,500;00,C
8475,8475,2023/09/20 00:00:00,542;50,C
8476,8476,2023/07/15 00:00:00,496;26,B
8477,8477,2023/11/07 00:00:00,342;95,A
8478,8478,2024/12/15 00:00:00,451;29,A
8479,8479,2024/11/17 00:00:00,594;11,A
8480,8480,2024/06/13 00:00:00,509;94,A
8481,8481,2025/05/01 00:00:00,602;58,A
8482,8482,2025/01/05 00:00:00,548;13,B
8483,8483,2024/10/10 00:00:00,699;36,C
8484,8484,2025/04/26 00:00:00,330;14,B
8485,8485,2024/02/13 00:00:00,470;69,A
8486,8486,2024/09/09 00:00:00,339;55,A
8487,8487,2024/11/18 00:00:00,589;16,C
8488,8488,2025/03/23 00:00:00,305;71,B
8489,8489,2023/08/27 00:00:00,387;65,C
8490,8490,2024/12/13 00:00:00,489;52,B
8491,8491,2023/09/06 00:00:00,264;03,C
8492,8492,2024/03/07 00:00:00,216;63,C
8493,8493,2024/11/18 00:00:00,676;04,C
8494,8494,2023/08/10 00:00:00,459;48,C
8495,8495,2024/06/03 00:00:00,541;70,C
8496,8496,2023/12/12 00:00:00,283;97,A
8497,8497,2024/01/25 00:00:00,383;65,A
8498,8498,2023/07/10 00:00:00,281;93,C
8499,8499,2023/07/14 00:00:00,449;72,C
8500,8500,2024/07/04 00:00:00,509;02,A
8501,8501,2024/05/14 00:00:00,560;46,A
8502,8502,2024/08/01 00:00:00,291;58,B
8503,8503,2025/01/26 00:00:00,525;41,B
8504,8504,2023/04/28 00:00:00,586;03,B
