LivestockWeightID,LivestockID,RecordedOn,WeightKg
36446,7290,2023/01/22 00:00:00,323;56
36447,7290,2023/02/22 00:00:00,238;68
36448,7290,2023/03/22 00:00:00,318;21
36449,7290,2023/04/22 00:00:00,283;51
36450,7290,2023/05/22 00:00:00,218;36
36451,7291,2024/01/15 00:00:00,292;60
36452,7291,2024/02/15 00:00:00,172;43
36453,7291,2024/03/15 00:00:00,145;03
36454,7291,2024/04/15 00:00:00,325;81
36455,7291,2024/05/15 00:00:00,151;18
36456,7292,2021/05/09 00:00:00,311;81
36457,7292,2021/06/09 00:00:00,289;77
36458,7292,2021/07/09 00:00:00,234;88
36459,7292,2021/08/09 00:00:00,307;55
36460,7292,2021/09/09 00:00:00,215;93
36461,7293,2022/03/22 00:00:00,303;96
36462,7293,2022/04/22 00:00:00,199;14
36463,7293,2022/05/22 00:00:00,320;28
36464,7293,2022/06/22 00:00:00,101;66
36465,7293,2022/07/22 00:00:00,212;98
36466,7294,2022/06/05 00:00:00,297;47
36467,7294,2022/07/05 00:00:00,214;57
36468,7294,2022/08/05 00:00:00,54;28
36469,7294,2022/09/05 00:00:00,222;68
36470,7294,2022/10/05 00:00:00,199;24
36471,7295,2022/03/18 00:00:00,329;92
36472,7295,2022/04/18 00:00:00,119;82
36473,7295,2022/05/18 00:00:00,236;32
36474,7295,2022/06/18 00:00:00,306;23
36475,7295,2022/07/18 00:00:00,69;78
36476,7296,2021/07/10 00:00:00,115;28
36477,7296,2021/08/10 00:00:00,217;78
36478,7296,2021/09/10 00:00:00,144;60
36479,7296,2021/10/10 00:00:00,193;80
36480,7296,2021/11/10 00:00:00,174;63
36481,7297,2024/01/23 00:00:00,276;64
36482,7297,2024/02/23 00:00:00,118;98
36483,7297,2024/03/23 00:00:00,235;76
36484,7297,2024/04/23 00:00:00,74;52
36485,7297,2024/05/23 00:00:00,285;18
36486,7298,2021/11/20 00:00:00,324;84
36487,7298,2021/12/20 00:00:00,255;58
36488,7298,2022/01/20 00:00:00,133;61
36489,7298,2022/02/20 00:00:00,97;61
36490,7298,2022/03/20 00:00:00,186;89
36491,7299,2021/05/01 00:00:00,43;32
36492,7299,2021/06/01 00:00:00,312;83
36493,7299,2021/07/01 00:00:00,86;59
36494,7299,2021/08/01 00:00:00,188;19
36495,7299,2021/09/01 00:00:00,91;67
36496,7300,2023/09/21 00:00:00,97;86
36497,7300,2023/10/21 00:00:00,147;09
36498,7300,2023/11/21 00:00:00,51;54
36499,7300,2023/12/21 00:00:00,252;60
36500,7300,2024/01/21 00:00:00,220;71
36501,7301,2021/11/09 00:00:00,138;99
36502,7301,2021/12/09 00:00:00,214;40
36503,7301,2022/01/09 00:00:00,125;53
36504,7301,2022/02/09 00:00:00,114;27
36505,7301,2022/03/09 00:00:00,218;44
36506,7302,2023/05/20 00:00:00,202;78
36507,7302,2023/06/20 00:00:00,266;10
36508,7302,2023/07/20 00:00:00,168;79
36509,7302,2023/08/20 00:00:00,286;02
36510,7302,2023/09/20 00:00:00,65;90
36511,7303,2024/01/18 00:00:00,124;03
36512,7303,2024/02/18 00:00:00,175;17
36513,7303,2024/03/18 00:00:00,71;08
36514,7303,2024/04/18 00:00:00,162;93
36515,7303,2024/05/18 00:00:00,269;29
36516,7304,2022/05/14 00:00:00,214;98
36517,7304,2022/06/14 00:00:00,293;37
36518,7304,2022/07/14 00:00:00,275;75
36519,7304,2022/08/14 00:00:00,146;48
36520,7304,2022/09/14 00:00:00,218;14
36521,7305,2023/10/05 00:00:00,71;89
36522,7305,2023/11/05 00:00:00,110;96
36523,7305,2023/12/05 00:00:00,286;67
36524,7305,2024/01/05 00:00:00,65;79
36525,7305,2024/02/05 00:00:00,185;92
36526,7306,2021/03/11 00:00:00,47;09
36527,7306,2021/04/11 00:00:00,63;23
36528,7306,2021/05/11 00:00:00,78;13
36529,7306,2021/06/11 00:00:00,244;56
36530,7306,2021/07/11 00:00:00,301;92
36531,7307,2023/10/07 00:00:00,298;19
36532,7307,2023/11/07 00:00:00,196;24
36533,7307,2023/12/07 00:00:00,222;00
36534,7307,2024/01/07 00:00:00,303;09
36535,7307,2024/02/07 00:00:00,65;64
36536,7308,2021/09/26 00:00:00,92;25
36537,7308,2021/10/26 00:00:00,323;45
36538,7308,2021/11/26 00:00:00,151;50
36539,7308,2021/12/26 00:00:00,186;09
36540,7308,2022/01/26 00:00:00,112;40
36541,7309,2021/02/26 00:00:00,88;74
36542,7309,2021/03/26 00:00:00,116;78
36543,7309,2021/04/26 00:00:00,177;59
36544,7309,2021/05/26 00:00:00,61;71
36545,7309,2021/06/26 00:00:00,92;85
36546,7310,2022/10/27 00:00:00,198;15
36547,7310,2022/11/27 00:00:00,271;75
36548,7310,2022/12/27 00:00:00,253;67
36549,7310,2023/01/27 00:00:00,248;91
36550,7310,2023/02/27 00:00:00,206;69
36551,7311,2023/03/10 00:00:00,134;49
36552,7311,2023/04/10 00:00:00,201;34
36553,7311,2023/05/10 00:00:00,235;07
36554,7311,2023/06/10 00:00:00,64;45
36555,7311,2023/07/10 00:00:00,178;82
36556,7312,2023/09/27 00:00:00,58;03
36557,7312,2023/10/27 00:00:00,257;72
36558,7312,2023/11/27 00:00:00,89;74
36559,7312,2023/12/27 00:00:00,258;34
36560,7312,2024/01/27 00:00:00,201;34
36561,7313,2023/12/04 00:00:00,169;55
36562,7313,2024/01/04 00:00:00,217;97
36563,7313,2024/02/04 00:00:00,254;23
36564,7313,2024/03/04 00:00:00,314;10
36565,7313,2024/04/04 00:00:00,97;71
36566,7314,2021/10/03 00:00:00,257;79
36567,7314,2021/11/03 00:00:00,283;16
36568,7314,2021/12/03 00:00:00,97;98
36569,7314,2022/01/03 00:00:00,127;29
36570,7314,2022/02/03 00:00:00,207;04
36571,7315,2020/05/08 00:00:00,221;53
36572,7315,2020/06/08 00:00:00,171;87
36573,7315,2020/07/08 00:00:00,119;67
36574,7315,2020/08/08 00:00:00,64;08
36575,7315,2020/09/08 00:00:00,159;41
36576,7316,2023/10/27 00:00:00,285;11
36577,7316,2023/11/27 00:00:00,263;37
36578,7316,2023/12/27 00:00:00,254;96
36579,7316,2024/01/27 00:00:00,302;94
36580,7316,2024/02/27 00:00:00,317;77
36581,7317,2023/03/09 00:00:00,105;34
36582,7317,2023/04/09 00:00:00,139;56
36583,7317,2023/05/09 00:00:00,159;23
36584,7317,2023/06/09 00:00:00,67;87
36585,7317,2023/07/09 00:00:00,197;43
36586,7318,2020/06/15 00:00:00,126;86
36587,7318,2020/07/15 00:00:00,291;17
36588,7318,2020/08/15 00:00:00,187;55
36589,7318,2020/09/15 00:00:00,154;27
36590,7318,2020/10/15 00:00:00,37;61
36591,7319,2023/10/12 00:00:00,164;52
36592,7319,2023/11/12 00:00:00,263;71
36593,7319,2023/12/12 00:00:00,223;15
36594,7319,2024/01/12 00:00:00,314;75
36595,7319,2024/02/12 00:00:00,272;84
36596,7320,2023/01/24 00:00:00,200;76
36597,7320,2023/02/24 00:00:00,192;55
36598,7320,2023/03/24 00:00:00,193;49
36599,7320,2023/04/24 00:00:00,294;01
36600,7320,2023/05/24 00:00:00,165;06
36601,7321,2020/08/05 00:00:00,244;99
36602,7321,2020/09/05 00:00:00,203;77
36603,7321,2020/10/05 00:00:00,156;38
36604,7321,2020/11/05 00:00:00,71;87
36605,7321,2020/12/05 00:00:00,315;16
36606,7322,2022/12/08 00:00:00,292;62
36607,7322,2023/01/08 00:00:00,111;67
36608,7322,2023/02/08 00:00:00,200;99
36609,7322,2023/03/08 00:00:00,235;05
36610,7322,2023/04/08 00:00:00,223;71
36611,7323,2021/09/23 00:00:00,124;65
36612,7323,2021/10/23 00:00:00,32;77
36613,7323,2021/11/23 00:00:00,116;80
36614,7323,2021/12/23 00:00:00,270;58
36615,7323,2022/01/23 00:00:00,126;00
36616,7324,2023/08/05 00:00:00,59;99
36617,7324,2023/09/05 00:00:00,88;75
36618,7324,2023/10/05 00:00:00,216;37
36619,7324,2023/11/05 00:00:00,146;67
36620,7324,2023/12/05 00:00:00,300;85
36621,7325,2020/04/22 00:00:00,296;62
36622,7325,2020/05/22 00:00:00,125;62
36623,7325,2020/06/22 00:00:00,273;71
36624,7325,2020/07/22 00:00:00,119;67
36625,7325,2020/08/22 00:00:00,72;52
36626,7326,2022/12/27 00:00:00,287;82
36627,7326,2023/01/27 00:00:00,278;72
36628,7326,2023/02/27 00:00:00,134;92
36629,7326,2023/03/27 00:00:00,121;23
36630,7326,2023/04/27 00:00:00,288;64
36631,7327,2020/12/17 00:00:00,122;56
36632,7327,2021/01/17 00:00:00,99;88
36633,7327,2021/02/17 00:00:00,290;95
36634,7327,2021/03/17 00:00:00,167;87
36635,7327,2021/04/17 00:00:00,102;78
36636,7328,2021/01/04 00:00:00,231;58
36637,7328,2021/02/04 00:00:00,313;18
36638,7328,2021/03/04 00:00:00,117;36
36639,7328,2021/04/04 00:00:00,82;71
36640,7328,2021/05/04 00:00:00,234;81
36641,7329,2022/03/03 00:00:00,45;18
36642,7329,2022/04/03 00:00:00,120;18
36643,7329,2022/05/03 00:00:00,282;50
36644,7329,2022/06/03 00:00:00,260;56
36645,7329,2022/07/03 00:00:00,242;96
36646,7330,2021/12/18 00:00:00,161;76
36647,7330,2022/01/18 00:00:00,176;91
36648,7330,2022/02/18 00:00:00,282;58
36649,7330,2022/03/18 00:00:00,218;75
36650,7330,2022/04/18 00:00:00,242;85
36651,7331,2020/11/23 00:00:00,142;02
36652,7331,2020/12/23 00:00:00,306;18
36653,7331,2021/01/23 00:00:00,76;81
36654,7331,2021/02/23 00:00:00,323;15
36655,7331,2021/03/23 00:00:00,198;44
36656,7332,2020/11/19 00:00:00,149;37
36657,7332,2020/12/19 00:00:00,260;05
36658,7332,2021/01/19 00:00:00,66;71
36659,7332,2021/02/19 00:00:00,329;35
36660,7332,2021/03/19 00:00:00,57;34
36661,7333,2023/12/18 00:00:00,43;90
36662,7333,2024/01/18 00:00:00,306;75
36663,7333,2024/02/18 00:00:00,109;76
36664,7333,2024/03/18 00:00:00,276;41
36665,7333,2024/04/18 00:00:00,131;15
36666,7334,2023/02/14 00:00:00,54;77
36667,7334,2023/03/14 00:00:00,71;81
36668,7334,2023/04/14 00:00:00,278;93
36669,7334,2023/05/14 00:00:00,197;79
36670,7334,2023/06/14 00:00:00,224;42
36671,7335,2020/07/18 00:00:00,76;81
36672,7335,2020/08/18 00:00:00,301;39
36673,7335,2020/09/18 00:00:00,163;66
36674,7335,2020/10/18 00:00:00,241;86
36675,7335,2020/11/18 00:00:00,285;67
36676,7336,2021/03/20 00:00:00,206;44
36677,7336,2021/04/20 00:00:00,173;12
36678,7336,2021/05/20 00:00:00,43;15
36679,7336,2021/06/20 00:00:00,206;71
36680,7336,2021/07/20 00:00:00,240;76
36681,7337,2023/04/27 00:00:00,140;91
36682,7337,2023/05/27 00:00:00,326;14
36683,7337,2023/06/27 00:00:00,246;17
36684,7337,2023/07/27 00:00:00,208;38
36685,7337,2023/08/27 00:00:00,176;62
36686,7338,2023/02/02 00:00:00,146;38
36687,7338,2023/03/02 00:00:00,53;07
36688,7338,2023/04/02 00:00:00,297;80
36689,7338,2023/05/02 00:00:00,299;43
36690,7338,2023/06/02 00:00:00,283;41
36691,7339,2022/04/27 00:00:00,301;52
36692,7339,2022/05/27 00:00:00,276;47
36693,7339,2022/06/27 00:00:00,118;01
36694,7339,2022/07/27 00:00:00,55;37
36695,7339,2022/08/27 00:00:00,220;91
36696,7340,2022/07/09 00:00:00,68;44
36697,7340,2022/08/09 00:00:00,40;42
36698,7340,2022/09/09 00:00:00,36;09
36699,7340,2022/10/09 00:00:00,159;42
36700,7340,2022/11/09 00:00:00,218;19
36701,7341,2022/05/14 00:00:00,119;94
36702,7341,2022/06/14 00:00:00,227;99
36703,7341,2022/07/14 00:00:00,114;79
36704,7341,2022/08/14 00:00:00,324;33
36705,7341,2022/09/14 00:00:00,196;04
36706,7342,2024/03/10 00:00:00,170;63
36707,7342,2024/04/10 00:00:00,172;52
36708,7342,2024/05/10 00:00:00,164;95
36709,7342,2024/06/10 00:00:00,67;48
36710,7342,2024/07/10 00:00:00,322;00
36711,7343,2021/03/09 00:00:00,306;25
36712,7343,2021/04/09 00:00:00,246;91
36713,7343,2021/05/09 00:00:00,189;99
36714,7343,2021/06/09 00:00:00,118;59
36715,7343,2021/07/09 00:00:00,246;43
36716,7344,2022/12/14 00:00:00,47;76
36717,7344,2023/01/14 00:00:00,90;58
36718,7344,2023/02/14 00:00:00,231;38
36719,7344,2023/03/14 00:00:00,129;79
36720,7344,2023/04/14 00:00:00,314;77
36721,7345,2023/01/23 00:00:00,31;70
36722,7345,2023/02/23 00:00:00,104;01
36723,7345,2023/03/23 00:00:00,309;49
36724,7345,2023/04/23 00:00:00,244;38
36725,7345,2023/05/23 00:00:00,252;90
36726,7346,2020/07/27 00:00:00,130;34
36727,7346,2020/08/27 00:00:00,213;37
36728,7346,2020/09/27 00:00:00,138;28
36729,7346,2020/10/27 00:00:00,50;95
36730,7346,2020/11/27 00:00:00,247;23
36731,7347,2023/11/18 00:00:00,196;01
36732,7347,2023/12/18 00:00:00,167;03
36733,7347,2024/01/18 00:00:00,213;73
36734,7347,2024/02/18 00:00:00,318;52
36735,7347,2024/03/18 00:00:00,150;82
36736,7348,2023/10/04 00:00:00,242;92
36737,7348,2023/11/04 00:00:00,241;35
36738,7348,2023/12/04 00:00:00,251;84
36739,7348,2024/01/04 00:00:00,42;34
36740,7348,2024/02/04 00:00:00,35;99
36741,7349,2022/09/02 00:00:00,303;86
36742,7349,2022/10/02 00:00:00,218;12
36743,7349,2022/11/02 00:00:00,260;32
36744,7349,2022/12/02 00:00:00,307;43
36745,7349,2023/01/02 00:00:00,307;16
36746,7350,2023/01/13 00:00:00,84;62
36747,7350,2023/02/13 00:00:00,116;48
36748,7350,2023/03/13 00:00:00,329;43
36749,7350,2023/04/13 00:00:00,138;95
36750,7350,2023/05/13 00:00:00,203;16
36751,7351,2024/01/05 00:00:00,307;86
36752,7351,2024/02/05 00:00:00,139;05
36753,7351,2024/03/05 00:00:00,236;30
36754,7351,2024/04/05 00:00:00,174;65
36755,7351,2024/05/05 00:00:00,216;49
36756,7352,2022/08/24 00:00:00,45;93
36757,7352,2022/09/24 00:00:00,248;50
36758,7352,2022/10/24 00:00:00,200;41
36759,7352,2022/11/24 00:00:00,101;43
36760,7352,2022/12/24 00:00:00,95;70
36761,7353,2023/03/18 00:00:00,287;26
36762,7353,2023/04/18 00:00:00,64;24
36763,7353,2023/05/18 00:00:00,144;00
36764,7353,2023/06/18 00:00:00,150;25
36765,7353,2023/07/18 00:00:00,155;99
36766,7354,2022/07/12 00:00:00,169;23
36767,7354,2022/08/12 00:00:00,63;18
36768,7354,2022/09/12 00:00:00,201;47
36769,7354,2022/10/12 00:00:00,297;77
36770,7354,2022/11/12 00:00:00,33;51
36771,7355,2020/11/17 00:00:00,136;40
36772,7355,2020/12/17 00:00:00,168;74
36773,7355,2021/01/17 00:00:00,219;04
36774,7355,2021/02/17 00:00:00,123;80
36775,7355,2021/03/17 00:00:00,40;91
36776,7356,2020/12/15 00:00:00,143;58
36777,7356,2021/01/15 00:00:00,173;70
36778,7356,2021/02/15 00:00:00,32;06
36779,7356,2021/03/15 00:00:00,267;22
36780,7356,2021/04/15 00:00:00,198;28
36781,7357,2022/02/06 00:00:00,43;86
36782,7357,2022/03/06 00:00:00,213;95
36783,7357,2022/04/06 00:00:00,329;34
36784,7357,2022/05/06 00:00:00,177;79
36785,7357,2022/06/06 00:00:00,269;38
36786,7358,2020/09/26 00:00:00,86;97
36787,7358,2020/10/26 00:00:00,260;72
36788,7358,2020/11/26 00:00:00,69;08
36789,7358,2020/12/26 00:00:00,132;03
36790,7358,2021/01/26 00:00:00,134;89
36791,7359,2021/12/22 00:00:00,324;43
36792,7359,2022/01/22 00:00:00,70;95
36793,7359,2022/02/22 00:00:00,180;41
36794,7359,2022/03/22 00:00:00,276;64
36795,7359,2022/04/22 00:00:00,78;73
36796,7360,2024/01/27 00:00:00,269;62
36797,7360,2024/02/27 00:00:00,104;12
36798,7360,2024/03/27 00:00:00,140;06
36799,7360,2024/04/27 00:00:00,181;44
36800,7360,2024/05/27 00:00:00,167;93
36801,7361,2021/07/02 00:00:00,51;44
36802,7361,2021/08/02 00:00:00,245;01
36803,7361,2021/09/02 00:00:00,61;66
36804,7361,2021/10/02 00:00:00,135;44
36805,7361,2021/11/02 00:00:00,96;75
36806,7362,2020/06/23 00:00:00,169;12
36807,7362,2020/07/23 00:00:00,250;01
36808,7362,2020/08/23 00:00:00,142;51
36809,7362,2020/09/23 00:00:00,163;73
36810,7362,2020/10/23 00:00:00,102;92
36811,7363,2021/01/18 00:00:00,202;24
36812,7363,2021/02/18 00:00:00,246;43
36813,7363,2021/03/18 00:00:00,263;18
36814,7363,2021/04/18 00:00:00,233;15
36815,7363,2021/05/18 00:00:00,81;84
36816,7364,2022/12/27 00:00:00,103;31
36817,7364,2023/01/27 00:00:00,64;90
36818,7364,2023/02/27 00:00:00,296;21
36819,7364,2023/03/27 00:00:00,210;88
36820,7364,2023/04/27 00:00:00,99;02
36821,7365,2020/08/10 00:00:00,238;50
36822,7365,2020/09/10 00:00:00,324;09
36823,7365,2020/10/10 00:00:00,99;45
36824,7365,2020/11/10 00:00:00,192;88
36825,7365,2020/12/10 00:00:00,39;08
36826,7366,2022/01/24 00:00:00,95;45
36827,7366,2022/02/24 00:00:00,318;33
36828,7366,2022/03/24 00:00:00,272;40
36829,7366,2022/04/24 00:00:00,75;07
36830,7366,2022/05/24 00:00:00,101;30
36831,7367,2021/12/20 00:00:00,69;46
36832,7367,2022/01/20 00:00:00,63;63
36833,7367,2022/02/20 00:00:00,180;63
36834,7367,2022/03/20 00:00:00,129;29
36835,7367,2022/04/20 00:00:00,176;84
36836,7368,2021/01/12 00:00:00,128;85
36837,7368,2021/02/12 00:00:00,182;29
36838,7368,2021/03/12 00:00:00,223;90
36839,7368,2021/04/12 00:00:00,111;04
36840,7368,2021/05/12 00:00:00,130;26
36841,7369,2023/11/24 00:00:00,166;96
36842,7369,2023/12/24 00:00:00,148;22
36843,7369,2024/01/24 00:00:00,235;35
36844,7369,2024/02/24 00:00:00,59;11
36845,7369,2024/03/24 00:00:00,262;65
36846,7370,2022/04/12 00:00:00,107;99
36847,7370,2022/05/12 00:00:00,137;76
36848,7370,2022/06/12 00:00:00,277;26
36849,7370,2022/07/12 00:00:00,224;80
36850,7370,2022/08/12 00:00:00,305;42
36851,7371,2021/02/02 00:00:00,234;72
36852,7371,2021/03/02 00:00:00,137;91
36853,7371,2021/04/02 00:00:00,259;19
36854,7371,2021/05/02 00:00:00,112;41
36855,7371,2021/06/02 00:00:00,259;43
36856,7372,2024/03/02 00:00:00,57;35
36857,7372,2024/04/02 00:00:00,175;56
36858,7372,2024/05/02 00:00:00,198;78
36859,7372,2024/06/02 00:00:00,126;36
36860,7372,2024/07/02 00:00:00,31;30
36861,7373,2021/07/20 00:00:00,180;79
36862,7373,2021/08/20 00:00:00,307;61
36863,7373,2021/09/20 00:00:00,97;44
36864,7373,2021/10/20 00:00:00,92;44
36865,7373,2021/11/20 00:00:00,63;46
36866,7374,2021/05/06 00:00:00,168;61
36867,7374,2021/06/06 00:00:00,95;80
36868,7374,2021/07/06 00:00:00,163;90
36869,7374,2021/08/06 00:00:00,86;31
36870,7374,2021/09/06 00:00:00,282;99
36871,7375,2023/07/05 00:00:00,251;02
36872,7375,2023/08/05 00:00:00,171;00
36873,7375,2023/09/05 00:00:00,215;17
36874,7375,2023/10/05 00:00:00,110;62
36875,7375,2023/11/05 00:00:00,262;06
36876,7376,2021/09/23 00:00:00,120;29
36877,7376,2021/10/23 00:00:00,118;74
36878,7376,2021/11/23 00:00:00,70;34
36879,7376,2021/12/23 00:00:00,260;23
36880,7376,2022/01/23 00:00:00,261;09
36881,7377,2021/08/26 00:00:00,287;69
36882,7377,2021/09/26 00:00:00,71;07
36883,7377,2021/10/26 00:00:00,77;60
36884,7377,2021/11/26 00:00:00,99;65
36885,7377,2021/12/26 00:00:00,196;58
36886,7378,2022/12/08 00:00:00,261;55
36887,7378,2023/01/08 00:00:00,134;44
36888,7378,2023/02/08 00:00:00,98;22
36889,7378,2023/03/08 00:00:00,199;86
36890,7378,2023/04/08 00:00:00,149;50
36891,7379,2020/12/08 00:00:00,283;29
36892,7379,2021/01/08 00:00:00,313;51
36893,7379,2021/02/08 00:00:00,127;55
36894,7379,2021/03/08 00:00:00,109;74
36895,7379,2021/04/08 00:00:00,279;47
36896,7380,2023/02/21 00:00:00,189;35
36897,7380,2023/03/21 00:00:00,80;78
36898,7380,2023/04/21 00:00:00,172;91
36899,7380,2023/05/21 00:00:00,325;64
36900,7380,2023/06/21 00:00:00,124;05
36901,7381,2023/01/16 00:00:00,42;19
36902,7381,2023/02/16 00:00:00,303;87
36903,7381,2023/03/16 00:00:00,220;95
36904,7381,2023/04/16 00:00:00,271;81
36905,7381,2023/05/16 00:00:00,84;40
36906,7382,2022/12/01 00:00:00,93;72
36907,7382,2023/01/01 00:00:00,252;73
36908,7382,2023/02/01 00:00:00,178;57
36909,7382,2023/03/01 00:00:00,180;35
36910,7382,2023/04/01 00:00:00,169;15
36911,7383,2021/05/12 00:00:00,268;60
36912,7383,2021/06/12 00:00:00,135;22
36913,7383,2021/07/12 00:00:00,268;55
36914,7383,2021/08/12 00:00:00,195;27
36915,7383,2021/09/12 00:00:00,73;61
36916,7384,2023/08/07 00:00:00,139;72
36917,7384,2023/09/07 00:00:00,260;00
36918,7384,2023/10/07 00:00:00,327;79
36919,7384,2023/11/07 00:00:00,225;86
36920,7384,2023/12/07 00:00:00,131;92
36921,7385,2023/01/15 00:00:00,64;17
36922,7385,2023/02/15 00:00:00,327;58
36923,7385,2023/03/15 00:00:00,294;04
36924,7385,2023/04/15 00:00:00,266;81
36925,7385,2023/05/15 00:00:00,329;70
36926,7386,2020/04/22 00:00:00,267;51
36927,7386,2020/05/22 00:00:00,73;45
36928,7386,2020/06/22 00:00:00,135;44
36929,7386,2020/07/22 00:00:00,161;15
36930,7386,2020/08/22 00:00:00,102;71
36931,7387,2022/12/12 00:00:00,69;51
36932,7387,2023/01/12 00:00:00,275;83
36933,7387,2023/02/12 00:00:00,74;69
36934,7387,2023/03/12 00:00:00,166;18
36935,7387,2023/04/12 00:00:00,248;90
36936,7388,2023/02/20 00:00:00,313;83
36937,7388,2023/03/20 00:00:00,180;13
36938,7388,2023/04/20 00:00:00,135;80
36939,7388,2023/05/20 00:00:00,45;25
36940,7388,2023/06/20 00:00:00,132;86
36941,7389,2023/12/10 00:00:00,38;81
36942,7389,2024/01/10 00:00:00,285;87
36943,7389,2024/02/10 00:00:00,247;87
36944,7389,2024/03/10 00:00:00,60;71
36945,7389,2024/04/10 00:00:00,210;90
36946,7390,2023/07/01 00:00:00,178;08
36947,7390,2023/08/01 00:00:00,74;96
36948,7390,2023/09/01 00:00:00,262;28
36949,7390,2023/10/01 00:00:00,66;13
36950,7390,2023/11/01 00:00:00,169;75
36951,7391,2020/11/14 00:00:00,259;35
36952,7391,2020/12/14 00:00:00,82;98
36953,7391,2021/01/14 00:00:00,277;05
36954,7391,2021/02/14 00:00:00,223;73
36955,7391,2021/03/14 00:00:00,89;88
36956,7392,2022/07/09 00:00:00,44;61
36957,7392,2022/08/09 00:00:00,39;83
36958,7392,2022/09/09 00:00:00,284;14
36959,7392,2022/10/09 00:00:00,272;11
36960,7392,2022/11/09 00:00:00,146;89
36961,7393,2023/02/14 00:00:00,50;27
36962,7393,2023/03/14 00:00:00,147;30
36963,7393,2023/04/14 00:00:00,47;42
36964,7393,2023/05/14 00:00:00,107;64
36965,7393,2023/06/14 00:00:00,129;64
36966,7394,2023/12/26 00:00:00,322;77
36967,7394,2024/01/26 00:00:00,90;52
36968,7394,2024/02/26 00:00:00,132;37
36969,7394,2024/03/26 00:00:00,276;37
36970,7394,2024/04/26 00:00:00,89;78
36971,7395,2020/12/12 00:00:00,289;59
36972,7395,2021/01/12 00:00:00,154;20
36973,7395,2021/02/12 00:00:00,312;54
36974,7395,2021/03/12 00:00:00,123;00
36975,7395,2021/04/12 00:00:00,123;10
36976,7396,2023/09/03 00:00:00,108;29
36977,7396,2023/10/03 00:00:00,109;71
36978,7396,2023/11/03 00:00:00,263;33
36979,7396,2023/12/03 00:00:00,85;92
36980,7396,2024/01/03 00:00:00,181;62
36981,7397,2023/04/09 00:00:00,222;55
36982,7397,2023/05/09 00:00:00,141;17
36983,7397,2023/06/09 00:00:00,99;31
36984,7397,2023/07/09 00:00:00,321;40
36985,7397,2023/08/09 00:00:00,173;36
36986,7398,2023/06/17 00:00:00,316;53
36987,7398,2023/07/17 00:00:00,328;78
36988,7398,2023/08/17 00:00:00,180;97
36989,7398,2023/09/17 00:00:00,106;30
36990,7398,2023/10/17 00:00:00,234;29
36991,7399,2021/10/04 00:00:00,304;00
36992,7399,2021/11/04 00:00:00,225;99
36993,7399,2021/12/04 00:00:00,193;69
36994,7399,2022/01/04 00:00:00,228;36
36995,7399,2022/02/04 00:00:00,112;58
36996,7400,2020/06/09 00:00:00,221;52
36997,7400,2020/07/09 00:00:00,268;46
36998,7400,2020/08/09 00:00:00,170;23
36999,7400,2020/09/09 00:00:00,261;07
37000,7400,2020/10/09 00:00:00,218;13
37001,7401,2021/08/05 00:00:00,117;55
37002,7401,2021/09/05 00:00:00,272;59
37003,7401,2021/10/05 00:00:00,315;91
37004,7401,2021/11/05 00:00:00,306;35
37005,7401,2021/12/05 00:00:00,210;16
37006,7402,2021/06/12 00:00:00,135;15
37007,7402,2021/07/12 00:00:00,100;44
37008,7402,2021/08/12 00:00:00,184;05
37009,7402,2021/09/12 00:00:00,130;63
37010,7402,2021/10/12 00:00:00,311;59
37011,7403,2021/06/05 00:00:00,264;89
37012,7403,2021/07/05 00:00:00,106;50
37013,7403,2021/08/05 00:00:00,228;22
37014,7403,2021/09/05 00:00:00,120;49
37015,7403,2021/10/05 00:00:00,254;34
37016,7404,2022/10/16 00:00:00,239;10
37017,7404,2022/11/16 00:00:00,77;99
37018,7404,2022/12/16 00:00:00,56;01
37019,7404,2023/01/16 00:00:00,264;27
37020,7404,2023/02/16 00:00:00,143;11
37021,7405,2022/04/01 00:00:00,323;99
37022,7405,2022/05/01 00:00:00,239;56
37023,7405,2022/06/01 00:00:00,56;07
37024,7405,2022/07/01 00:00:00,72;08
37025,7405,2022/08/01 00:00:00,115;78
37026,7406,2022/10/05 00:00:00,93;60
37027,7406,2022/11/05 00:00:00,290;52
37028,7406,2022/12/05 00:00:00,114;18
37029,7406,2023/01/05 00:00:00,40;42
37030,7406,2023/02/05 00:00:00,231;59
37031,7407,2022/05/07 00:00:00,169;84
37032,7407,2022/06/07 00:00:00,269;48
37033,7407,2022/07/07 00:00:00,32;25
37034,7407,2022/08/07 00:00:00,197;79
37035,7407,2022/09/07 00:00:00,94;07
37036,7408,2023/02/04 00:00:00,279;96
37037,7408,2023/03/04 00:00:00,155;26
37038,7408,2023/04/04 00:00:00,122;96
37039,7408,2023/05/04 00:00:00,141;25
37040,7408,2023/06/04 00:00:00,68;22
37041,7409,2023/01/14 00:00:00,246;09
37042,7409,2023/02/14 00:00:00,174;73
37043,7409,2023/03/14 00:00:00,80;34
37044,7409,2023/04/14 00:00:00,124;72
37045,7409,2023/05/14 00:00:00,299;40
37046,7410,2020/08/07 00:00:00,227;50
37047,7410,2020/09/07 00:00:00,327;77
37048,7410,2020/10/07 00:00:00,103;20
37049,7410,2020/11/07 00:00:00,304;03
37050,7410,2020/12/07 00:00:00,203;48
37051,7411,2021/11/02 00:00:00,173;53
37052,7411,2021/12/02 00:00:00,242;44
